1,000E+000
1,000E+000
1,000E+000
1,000E+000
1,000E+000
1,000E+000
1,000E+000
3,351E+000
3,351E+000
3,351E+000
3,351E+000
1,000E+000
1,000E+000
3,351E+000
3,351E+000
3,351E+000
3,351E+000
1,000E+000
1,000E+000
3,351E+000
3,351E+000
3,351E+000
3,351E+000
1,000E+000
1,000E+000
3,351E+000
3,351E+000
3,351E+000
3,351E+000
1,000E+000
1,000E+000
3,351E+000
3,351E+000
3,351E+000
3,351E+000
1,000E+000
1,000E+000
3,351E+000
3,351E+000
3,351E+000
3,351E+000
1,000E+000
1,000E+000
3,351E+000
3,351E+000
3,351E+000
3,351E+000
1,000E+000
1,000E+000
3,351E+000
3,351E+000
3,351E+000
3,351E+000
1,000E+000
1,000E+000
3,351E+000
3,351E+000
3,351E+000
3,351E+000
1,000E+000
1,000E+000
1,000E+000
1,000E+000
1,000E+000
1,000E+000
1,000E+000
